,BID
0,33036
1,33052
2,33054
3,33772
4,33776
5,33806
6,33863
7,33896
8,33905
9,33919
10,33929
11,33955
12,33970
13,33987
14,33993
15,34012
16,34019
17,34080
18,34082
19,34100
20,34103
21,34109
22,34122
23,34128
24,34146
25,34158
26,34163
27,34193
28,34204
29,34282
30,34293
31,34299
32,34310
33,34320
34,34329
35,34349
36,34357
37,34360
38,34374
39,34390
40,34408
41,34415
42,34428
43,34431
44,34451
45,34462
46,34485
47,34500
48,34503
49,34504
50,34514
51,34539
52,34542
53,34558
54,34566
55,34567
56,34593
57,34605
58,34611
59,34612
60,34613
61,34623
62,34645
63,34649
64,34668
65,34673
66,34679
67,34680
68,34683
69,34690
70,34712
71,34714
72,34720
73,34722
74,34726
75,34735
76,34739
77,34742
78,34751
79,34759
80,34773
81,34781
82,34803
83,34815
84,34818
85,34823
86,34831
87,34832
88,34836
89,34846
90,34848
91,34853
92,34863
93,34878
94,34895
95,34910
96,34912
97,34913
98,34918
99,34923
100,34955
101,34957
102,34972
103,34986
104,34999
105,35003
106,35004
107,35006
108,35016
109,35020
110,35022
111,35028
112,35032
113,35053
114,35056
115,35059
116,35061
117,35063
118,35064
119,35070
120,35078
121,35079
122,35087
123,35124
124,35129
125,35145
126,35214
127,35220
128,35230
129,35292
130,35297
131,35301
132,35312
133,35325
134,35395
135,35414
136,35424
137,35432
138,35503
139,35526
140,35584
141,35590
142,35595
143,35641
144,35668
145,35678
146,35688
147,35693
148,35703
149,35713
150,35721
151,35722
152,35740
153,35745
154,35753
155,35759
156,35794
157,35823
158,35880
159,35882
160,35905
161,35926
162,35950
