,CID
0,11987
1,13663
2,13676
3,13677
4,13678
5,13679
6,13680
7,13681
8,13682
9,13683
10,13684
11,14107
12,14108
13,14109
14,14110
15,14111
16,14112
17,14113
18,14114
19,14115
20,14116
21,14117
22,14118
23,14119
24,14120
25,14121
26,14122
27,14123
28,14124
29,14125
30,14126
31,14127
32,14128
33,14129
34,14130
35,14131
36,14133
37,14134
38,14135
39,14136
40,14137
41,14138
42,14140
43,14182
44,14188
45,14311
46,14312
47,14313
48,14314
49,14360
50,14368
51,14391
52,14392
53,14487
54,14488
55,14507
56,14508
57,14509
58,14510
59,14521
60,14522
61,20647
62,20649
63,20650
64,21049
65,21050
66,21092
67,21101
68,21205
69,21206
70,21207
71,21378
72,21417
73,27939
74,27941
75,27942
76,27943
77,27944
78,27945
79,27946
80,27947
81,28003
82,28004
83,28005
84,28009
85,28010
86,28011
87,28012
88,28013
89,28014
90,28015
91,28016
92,28017
93,28018
94,28019
95,28071
96,28073
97,28074
98,28075
99,28078
100,28079
101,28091
102,28092
103,28093
104,28138
105,28139
106,28140
107,28141
108,28142
109,28143
110,28290
111,28291
112,28343
113,28349
114,35010
115,35484
116,35485
117,35486
118,35487
119,35501
120,35564
121,35592
122,35593
123,35594
124,35648
125,35700
126,35701
127,35703
128,35704
129,35705
130,35828
131,35829
132,35830
133,35831
134,35832
135,35833
136,35834
137,35868
138,41988
139,41989
140,41990
141,41991
142,41992
143,41993
144,41994
145,42330
146,42334
147,42443
148,42444
149,42445
150,42446
151,42447
152,42545
153,42546
154,42549
155,42550
156,42551
157,42552
158,42553
159,42554
160,42565
161,42607
162,42608
163,42618
164,42631
165,42632
166,42633
167,42634
168,42635
169,42636
170,42637
171,42638
172,42639
173,42640
174,42641
175,42686
176,42687
177,42688
178,42689
179,42690
180,42837
181,42838
182,42839
183,42840
184,42856
185,50110
186,50123
187,50124
188,50125
189,50126
190,50294
191,50295
192,50296
193,50297
194,50298
195,50299
196,50300
197,50308
198,50309
199,50310
200,50311
201,50312
202,50313
203,50314
204,50315
205,50316
206,50345
207,50346
208,50366
209,50394
210,50425
211,50426
212,50427
213,50428
214,50595
215,50596
216,50597
217,50598
218,50599
219,50698
220,56957
221,56958
222,56959
223,56997
224,57050
225,57051
226,57074
227,57112
228,57113
229,57114
230,57121
231,57137
232,57271
233,57272
234,57273
235,57274
236,57275
237,57319
238,57357
239,63019
240,63336
241,63337
242,63338
243,63340
244,63341
245,63342
246,63343
247,63344
248,63345
249,63346
250,63347
251,63436
252,63437
253,63449
254,63450
255,63451
256,63452
257,63514
258,63515
259,63527
260,63748
261,63749
262,63750
263,63827
264,63828
265,63829
