,BID
0,28201
1,28240
2,28286
3,28358
4,28387
5,28429
6,28434
7,28448
8,28477
9,28489
10,28495
11,28521
12,28549
13,28556
14,28574
15,28575
16,28578
17,28607
18,28613
19,28638
20,28641
21,28668
22,28686
23,28696
24,28725
25,28741
26,28775
27,28798
28,28808
29,28828
30,28831
31,28852
32,28855
33,28896
34,28909
35,28919
36,28925
37,28937
38,28940
39,28949
40,28972
41,28978
42,28995
43,28996
44,29005
45,29027
46,29032
47,29042
48,29060
49,29070
50,29074
51,29075
52,29081
53,29107
54,29128
55,29145
56,29156
57,29163
58,29176
59,29178
60,29187
61,29188
62,29194
63,29195
64,29199
65,29211
66,29224
67,29225
68,29228
69,29239
70,29270
71,29277
72,29288
73,29304
74,29307
75,29309
76,29314
77,29345
78,29351
79,29354
80,29377
81,29404
82,29409
83,29427
84,29433
85,29449
86,29459
87,29466
88,29470
89,29485
90,29525
91,29530
92,29535
93,29588
94,29593
95,29598
96,29602
97,29606
98,29610
99,29616
100,29695
101,29711
102,29718
103,29721
104,29722
105,29730
106,29741
107,29747
108,29775
109,29808
110,29811
111,29815
112,29819
113,29823
114,29826
115,29858
116,29880
117,29882
118,29895
119,29916
120,29932
121,29947
122,29958
123,29970
124,29997
125,30017
126,30029
127,30091
128,30100
129,30155
130,30159
131,30220
132,30224
133,30235
134,30328
135,30337
136,30372
137,30374
138,30382
139,30483
140,30526
141,30547
142,30561
143,30583
144,30584
145,30616
146,30681
