,customer,weight,round,length
0,"[168, 169, 233, 235, 8, 7, 5]","[4, 3, 1, 3, 1, 1, 2]",0,2900.8974458091993
1,"[142, 155, 154, 223, 1, 39, 224, 140, 202, 15, 227, 138, 136]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0,4098.564326572
2,"[144, 211, 107, 37, 35, 10, 9, 11, 12, 234, 232, 6]","[1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,5849.227063355101
3,"[121, 255, 73, 32, 19, 18, 159, 160, 29, 252, 253, 27, 256]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0,3516.4754115562
4,"[250, 249, 248, 90, 236, 237, 170, 208, 153, 171, 151, 89]","[2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",0,4506.369774909
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[33, 196, 75, 260, 55, 113, 112, 110, 111]","[1, 1, 1, 1, 1, 1, 1, 1, 2]",1,10977.332910967001
9,[],[],1,0.0
