,customer,weight,round,length
0,"[83, 43, 53, 152, 15, 16, 18, 14, 17, 52]","[1, 3, 1, 3, 2, 1, 1, 1, 1, 1]",0,5084.02088566
1,"[10, 55, 121, 155, 57, 58, 8, 9, 124, 123]","[1, 1, 1, 1, 1, 1, 3, 4, 1, 1]",0,2763.6822717419
2,"[42, 7, 103, 6, 4, 117, 118, 45, 128, 35]","[1, 3, 2, 1, 1, 1, 1, 2, 1, 2]",0,4189.5297103648
3,"[94, 34, 98, 97, 99, 96, 95, 115, 49, 41, 50, 37, 122, 104, 105]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1869.7513641786995
4,"[46, 47, 60, 157, 32, 29, 144, 143, 62]","[1, 3, 1, 1, 1, 1, 1, 1, 5]",0,5649.767642139
5,"[108, 1, 12, 109, 28, 74, 113, 110, 27, 68, 23, 11]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]",1,7243.912011541998
6,"[24, 156, 26, 69, 73, 71, 70, 133, 132, 77, 76, 140]","[2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,9268.678423599
7,"[93, 33]","[3, 2]",1,6103.0907935
8,[],[],1,0.0
9,"[120, 19, 92, 91, 20, 102, 89, 88, 87, 86, 85, 151]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1,4999.1742857673
