,customer,weight,round,length
0,"[26, 85, 16, 107, 101, 100, 97, 14, 110, 93, 92]","[1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2]",0,4699.66408355
1,"[116, 123, 115, 8, 12, 122, 44, 121, 120, 134, 38, 87, 37, 36, 35]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2871.7671278033995
2,"[3, 49, 80, 59, 58, 63, 81, 50, 29, 19, 132, 83, 27, 102]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4592.141430195999
3,"[48, 73, 72, 126, 91, 40, 128, 129, 25, 119]","[1, 1, 3, 1, 2, 1, 1, 3, 1, 1]",0,3128.0035975677
4,"[21, 79, 77, 54, 52, 23, 78, 76, 105, 118]","[2, 2, 1, 1, 1, 2, 1, 2, 2, 1]",0,2959.0463083236
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[61, 57, 71, 125, 69, 24, 126, 90, 17]","[1, 1, 1, 2, 2, 1, 2, 2, 1]",1,4392.989524537
9,"[56, 75, 53, 103, 66, 74, 22, 82]","[1, 1, 1, 2, 1, 1, 1, 1]",1,4421.61168895
