,customer,weight,round,length
0,"[203, 204, 165, 205, 175, 147, 40, 112, 139, 6, 35, 5, 4]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,2568.8816997123
1,"[36, 58, 135, 136, 160, 171, 174, 106, 105, 104, 173]","[1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1]",0,2383.2596490807
2,"[199, 107, 151, 15, 59, 57, 159, 121]","[1, 1, 2, 6, 1, 1, 1, 2]",1,3140.292130733
3,"[143, 207, 115, 110, 111, 196, 180, 7, 8, 113, 166, 62, 176]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1,3488.0596607516
4,"[182, 181, 119, 120, 197, 198, 188, 16, 154, 168, 109, 47]","[1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",2,5669.127855616
5,"[26, 164, 179, 80, 66, 141, 42, 67, 68, 69, 210, 211, 212]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",2,3329.3879568202997
6,"[34, 33, 71, 184, 101, 100, 83, 84, 156, 209, 186, 64]","[1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",3,5756.4791544388
7,"[55, 82, 132, 131, 122, 153, 189, 51]","[1, 2, 1, 2, 1, 1, 5, 2]",3,5441.671534028301
8,"[3, 108, 72, 126, 9, 149, 10, 116, 117, 19]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",4,7089.408789984001
9,"[178, 73, 50, 187, 92, 93, 96, 1, 95, 89, 195, 194, 61, 183, 185]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,7141.350655214
