,customer,weight,round,length
0,"[40, 193, 71, 69, 192, 195, 68, 141, 67, 66]","[1, 3, 3, 1, 1, 1, 1, 2, 1, 1]",0,2048.5984432061
1,"[147, 64, 218, 112, 214, 16, 17, 165, 166, 222, 47]","[2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1]",0,4074.9461057259996
2,"[194, 148, 48, 119, 97, 120, 93, 214, 94, 95, 91, 114, 15]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4249.7792676232
3,"[220, 117, 116, 21, 168, 219, 204, 140, 205, 85, 143]","[2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1]",1,6419.4044252144
4,"[87, 86, 72, 13, 100, 101, 108, 149, 152, 98, 75]","[1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1]",2,6334.074953794201
5,"[153, 24, 154, 216, 156, 115, 217, 96, 157, 158, 167]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 3]",2,3294.6027869674995
6,"[90, 53, 60, 202, 81, 22, 102]","[6, 2, 1, 1, 3, 1, 1]",3,11071.916997881102
7,[163],[15],3,2532.22577274
8,"[4, 5, 106, 197, 38, 186, 179, 180, 182, 181, 178, 131]","[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2]",4,12073.545810359203
9,"[223, 90, 82, 83, 28, 206, 136]","[1, 9, 1, 1, 1, 1, 1]",4,8559.898801185002
