,customer,weight,round,length
0,"[144, 21, 28, 157, 24, 23, 22]","[4, 1, 3, 2, 2, 2, 1]",0,1607.8640119387999
1,"[89, 18, 172, 37, 176, 145, 146, 111, 87, 48, 115, 45, 26]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",0,3035.03935362
2,"[113, 114, 27, 141, 71, 25, 47, 52, 72]","[4, 1, 1, 1, 2, 2, 1, 2, 1]",1,3232.0931850954003
3,"[140, 135, 93, 110, 171, 19, 129, 128, 63, 17]","[2, 3, 1, 1, 2, 2, 1, 1, 1, 1]",1,3557.4480371890004
4,"[33, 34, 104, 110, 102, 101, 96, 95, 134, 69, 62]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1]",2,4255.0871128288
5,"[55, 50, 142, 42]","[1, 11, 1, 2]",2,2685.448133333
6,"[50, 0, 143, 39, 20, 40, 70, 41, 139, 154, 35, 156]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]",3,4191.348678184901
7,"[125, 126, 103, 127, 109, 151, 152, 119, 122, 120, 68]","[3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",3,6004.4498790729995
8,"[3, 29, 149, 179, 181, 150, 53, 182, 177, 178, 148]","[2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1]",4,6228.619032463999
9,"[121, 30, 11, 76, 147, 77]","[1, 1, 1, 1, 8, 2]",4,5418.111934098
