,customer,weight,round,length
0,"[222, 166, 148, 119, 120, 97, 75, 98, 220, 16]","[1, 2, 3, 1, 1, 1, 1, 1, 2, 2]",0,2854.4109257196
1,"[147, 85, 87, 143, 214, 93, 94, 95, 91, 114, 15, 112, 40]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,4927.0334245953
2,"[66, 67, 141, 193, 71, 194, 195, 192, 69, 68]","[1, 1, 2, 3, 3, 1, 1, 1, 1, 1]",0,1887.4627888783
3,"[168, 21, 167, 205, 140, 204, 219, 218, 64]","[3, 2, 3, 1, 1, 1, 1, 2, 1]",0,3534.0865427884
4,"[116, 117, 158, 217, 154, 24, 153, 149, 152, 48, 17, 165, 47]","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0,3354.0934026095
5,[90],[15],1,3268.05751126
6,"[131, 178, 181, 182, 180, 179, 186, 38, 197, 106, 5, 4]","[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1,12073.5458103592
7,"[108, 81, 100, 22, 102, 101, 96, 115, 156, 216]","[2, 3, 1, 1, 1, 1, 2, 2, 1, 1]",1,4643.9182244111
8,"[157, 60, 202, 82, 83, 28, 206, 136, 53, 13, 72, 86, 223]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1,12788.737202341603
9,[163],[15],1,2532.22577274
