,customer,weight,round,length
0,"[117, 30, 118, 25, 98, 26, 27, 10, 9, 63]","[1, 4, 1, 1, 1, 1, 1, 1, 1, 3]",0,1819.0353421392
1,"[140, 90, 91, 143, 92, 21, 19, 48]","[2, 1, 1, 3, 1, 3, 3, 1]",0,3760.2858050484
2,"[60, 61, 50, 74, 49, 114, 72, 113, 146, 112, 111]","[2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0,1919.3270530500995
3,"[158, 75, 76, 147, 148, 77, 103, 102, 157]","[1, 1, 5, 3, 1, 1, 1, 1, 1]",0,1778.1026715417
4,"[133, 122, 85, 2, 171, 120, 73, 59]","[3, 2, 2, 1, 2, 2, 2, 1]",0,4207.5842016908
5,"[154, 142, 52, 141, 22, 20, 23, 144, 145]","[1, 2, 1, 1, 1, 2, 1, 2, 1]",1,4289.6030140102
6,"[152, 3, 65, 173, 151, 96, 57, 95, 167, 165, 40]","[1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1]",1,5365.617062535
7,"[18, 17, 16, 108, 89, 107, 150, 149]","[1, 1, 1, 1, 1, 1, 1, 1]",1,3765.624779754
8,"[1, 105, 106, 123, 34, 33, 139, 137, 136, 42, 43, 104, 124]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",1,5352.3461983
9,"[11, 161, 32, 162, 163, 164, 160, 54, 78]","[3, 2, 1, 2, 1, 2, 2, 1, 1]",1,5594.206006024
