,customer,weight,round,length
0,"[131, 133, 170, 237, 154, 153, 155, 151, 171, 202, 227, 206]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",0,5110.164291997
1,"[66, 71, 177, 245, 158, 244, 174, 62, 61, 64]","[3, 2, 1, 2, 2, 1, 1, 1, 1, 1]",0,2314.1779126685
2,"[101, 98, 99, 167, 189, 48, 52, 60, 239, 241, 58]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2]",0,3738.2207980330004
3,"[10, 11, 12, 8, 7, 169, 233, 121, 27, 249, 89, 142, 183]","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0,7235.920473665299
4,"[216, 210, 211, 106, 115, 109, 110, 111, 37, 119]","[1, 1, 3, 1, 1, 1, 1, 2, 2, 2]",0,5725.057046206
5,"[196, 78, 124, 32, 19, 18, 253, 252, 255]","[1, 1, 1, 1, 1, 2, 2, 1, 1]",1,13000.032317906998
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
