,customer,weight,round,length
0,"[144, 51, 156, 240, 59, 53, 147, 140, 138, 136]","[1, 4, 1, 1, 1, 1, 2, 1, 1, 2]",0,5277.8669138004
1,"[90, 223, 15, 107, 30, 36, 35, 38, 112, 113, 83]","[1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1]",0,6679.3230468335
2,"[134, 207, 45, 46, 47, 44, 219, 96, 97, 100, 208, 236]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,5627.086440285101
3,"[157, 247, 21, 25, 214, 63, 242, 22, 65, 224, 39, 1]","[2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0,6279.083003109
4,"[6, 5, 9, 235, 234, 232, 168, 256, 248]","[1, 2, 1, 3, 1, 1, 4, 1, 1]",0,3577.970040709
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[114, 55, 260, 75, 123, 33, 73, 159, 160, 29, 250]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,13953.395880352
