,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],1,33.8146687494
5,[35],[15],1,33.8146687494
6,[35],[15],2,33.8146687494
7,[92],[15],2,195.0098141966
8,"[35, 92]","[7, 8]",2,228.824482946
9,[92],[15],3,195.0098141966
10,[92],[15],3,195.0098141966
11,[92],[15],3,195.0098141966
12,"[181, 92]","[1, 14]",4,450.4293381193
13,"[157, 99, 34, 49, 140, 138, 24, 41, 132, 106]","[1, 1, 2, 2, 1, 1, 3, 1, 1, 2]",4,3695.983619506
14,"[101, 147, 146, 23, 150, 155, 116, 100, 98, 32, 33, 105]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1]",4,4215.965295655999
15,[],[],5,0.0
16,"[85, 162, 186, 161]","[1, 1, 1, 5]",5,3422.7828194962003
17,"[23, 151, 42, 48, 153, 30, 29]","[1, 2, 3, 1, 2, 1, 1]",5,4388.774945799
