,customer,weight,round,length
0,"[181, 214, 279, 28, 231, 166, 61, 235, 258, 257, 229]","[3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0,6025.168794657999
1,"[76, 251, 110, 10, 62, 243, 63, 13, 99, 281, 230]","[1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1]",0,5168.438617169
2,"[125, 126, 122, 49, 46, 149, 138, 137]","[1, 3, 3, 2, 1, 3, 1, 1]",0,4216.696648724001
3,"[157, 257, 234, 142, 163, 144, 145, 146, 200, 227, 232, 38]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",1,4681.575077823999
4,"[237, 260, 153, 274, 57, 198, 197, 147, 148, 174, 141, 132]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2]",1,4956.5065268613
5,"[92, 226, 77, 79, 121, 75, 19, 91, 209]","[2, 1, 2, 1, 3, 1, 1, 2, 2]",1,3278.5901990650004
6,"[27, 222, 188, 150, 23, 160, 263, 172, 33, 29, 31, 259, 236]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",2,3601.403230294
7,"[178, 84, 255, 81, 113, 85, 253, 254, 4, 55, 131, 88]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]",2,3818.0566930199993
8,"[152, 71, 208, 207, 69, 275, 196, 266, 170, 169]","[1, 2, 1, 1, 1, 3, 1, 2, 1, 2]",2,4773.595978199701
9,"[159, 177, 176, 240, 241, 242, 202, 203, 18, 66]","[1, 1, 1, 1, 2, 4, 1, 1, 2, 1]",3,4017.077084857
10,"[187, 22, 250, 213, 212, 50, 211, 185, 112, 129]","[1, 2, 2, 3, 1, 1, 1, 1, 1, 2]",3,4103.3628856727
11,"[217, 271, 168, 70, 133, 216, 182, 238, 264, 190]","[1, 1, 1, 3, 1, 2, 3, 1, 1, 1]",3,5955.9362053919995
12,"[171, 219, 218, 221]","[6, 1, 1, 1]",4,4273.292721150001
13,[],[],4,0.0
14,[],[],4,0.0
