,customer,weight,round,length
0,"[31, 171, 123, 172, 144, 79, 161, 190, 126, 128]","[1, 1, 2, 2, 1, 1, 4, 1, 1, 1]",0,3413.774922177
1,"[15, 148, 147, 97, 11, 98, 150, 0, 99, 44, 149, 47, 195, 48]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,3085.8091425499997
2,"[17, 106, 143, 141, 163, 125, 162, 93, 94, 69, 187, 115, 117, 142]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,2755.9196117101997
3,"[205, 62, 194, 65, 7, 6, 145, 10]","[6, 1, 1, 3, 1, 1, 1, 1]",0,1934.564914687
4,"[137, 136, 133, 132, 131, 159, 110, 175, 174]","[1, 2, 2, 2, 2, 2, 1, 1, 2]",1,3895.904665245201
5,"[107, 111, 108, 109, 197, 113, 92]","[2, 1, 2, 1, 1, 4, 4]",1,4233.112061616001
6,"[158, 122, 180, 157, 100, 101, 56, 103]","[5, 1, 1, 1, 3, 1, 2, 1]",1,4572.496383228
7,"[160, 138, 33, 71, 39, 124]","[2, 2, 8, 1, 1, 1]",1,5605.074180353
8,[],[],2,0.0
9,[],[],2,0.0
10,"[155, 77, 72, 1, 74, 75]","[2, 1, 2, 4, 1, 1]",2,5432.372803627
11,[],[],2,0.0
