,BID
0,11613
1,11625
2,11629
3,11651
4,11653
5,11654
6,11656
7,11666
8,11668
9,11670
10,11671
11,11672
12,11673
13,11676
14,11677
15,11678
16,11683
17,11686
18,11687
19,11693
20,11698
21,11701
22,11706
23,11711
24,11725
25,11730
26,11738
27,11740
28,11755
29,11757
30,11763
31,11766
32,11767
33,11769
34,11774
35,11784
36,11790
37,11792
38,11800
39,11801
40,11803
41,11817
42,11836
43,11839
44,11847
45,11859
46,11875
47,11880
48,11936
49,12007
50,12039
51,12098
52,12117
53,12131
54,12182
55,12218
56,12270
57,12281
58,12330
59,12334
60,12366
61,12387
62,12464
63,12465
64,12466
65,12485
66,12491
67,12493
68,12496
69,12502
70,12513
71,12515
72,12527
73,12532
74,12545
75,12548
76,12558
77,12559
78,12561
79,12591
80,12632
81,12636
82,12638
83,12652
84,12656
85,12657
86,12665
87,12668
88,12691
89,12696
90,12702
91,12706
92,12708
93,12734
94,12736
95,12744
96,12754
97,12758
98,12764
99,12786
100,12787
101,12789
102,12801
103,12807
104,12816
105,12840
106,12842
107,12849
108,12860
109,12863
110,12876
111,12920
112,12929
113,12930
114,12931
115,12932
116,12953
117,12974
118,12975
119,12981
120,12984
121,13024
122,13032
123,13040
124,13049
125,13052
126,13057
127,13075
128,13080
129,13103
130,13113
131,13114
132,13121
133,13126
134,13131
135,13134
136,13142
137,13147
138,13148
139,13154
140,13173
141,13179
142,13194
143,13198
144,13201
145,13207
146,13226
147,13242
148,13250
149,13251
150,13261
151,13266
152,13277
153,13279
154,13282
155,13286
156,13290
157,13301
158,13303
159,13318
160,13323
161,13331
162,13334
163,13335
164,13339
165,13349
166,13350
167,13355
168,13359
169,13371
170,13374
171,13384
172,13391
173,13393
174,13399
175,13408
176,13418
177,13425
178,13443
179,13447
180,13450
181,13461
182,13469
183,13470
184,13483
185,13493
186,13502
187,13509
188,13512
189,13554
190,13558
191,13564
192,13573
193,13606
194,13663
195,13680
196,13721
197,13740
198,13757
199,13772
200,13792
201,13794
202,13803
203,13810
204,13836
205,13851
206,13882
207,13886
208,13937
209,14038
210,14051
211,14109
212,14115
213,14116
214,14147
215,14251
216,14262
217,14290
218,14426
219,14500
220,14530
221,14532
222,14535
223,14550
224,14576
225,14635
226,14656
227,14659
228,14692
229,14756
230,14884
231,14929
232,14955
233,14959
234,15022
235,15026
236,15029
237,15050
238,15077
239,15101
240,15137
241,15174
242,15184
243,15187
244,15209
245,15217
246,15236
247,15316
248,15371
249,15397
250,15429
251,15431
252,15436
253,15447
254,15452
255,15460
256,15473
257,15477
258,15482
259,15488
260,15490
261,15499
262,15505
263,15508
264,15541
265,15595
266,15601
267,15620
268,15628
269,15631
270,15634
271,15666
272,15691
273,15692
274,15696
275,15724
276,15725
277,15734
278,15744
279,15782
280,15796
281,15797
282,15802
283,15806
284,15808
285,15824
286,15882
287,15885
288,15900
289,15909
290,15930
291,15955
292,15979
293,15984
294,15985
295,16004
296,16012
297,16023
298,16026
299,16049
300,16110
301,16124
302,16148
303,16162
304,16184
305,16189
306,16203
307,16260
308,16405
309,16464
310,16476
311,16496
312,16500
313,16507
314,16536
315,16540
316,16543
317,16594
318,16663
319,16675
320,16703
321,16808
322,16810
323,16811
324,16894
325,16945
326,17196
327,17337
328,17347
329,17382
330,17500
331,17514
332,17583
333,17648
334,17812
335,17996
336,18019
337,18228
338,18342
339,18554
