,customer,weight,round,length
0,"[27, 13, 86, 14, 120, 22, 20, 116]","[3, 1, 4, 1, 1, 1, 1, 3]",0,3354.963287816
1,"[37, 51, 94, 93, 92, 66, 64, 89, 63, 46, 133]","[1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2]",0,4575.067458318
2,"[26, 25, 47, 130, 44]","[1, 3, 2, 8, 1]",0,1832.3302601039
3,"[40, 24, 115, 80, 72, 112, 75, 68]","[2, 1, 1, 2, 2, 2, 2, 3]",0,2942.005778127
4,"[74, 136, 12, 7, 79]","[1, 1, 10, 1, 2]",0,2214.422716149
5,[],[],1,0.0
6,"[88, 141, 53, 98, 142, 61, 103, 101, 138, 139, 117, 118, 119]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,5680.137735643
7,[],[],1,0.0
8,[],[],1,0.0
9,"[106, 35, 34]","[2, 2, 2]",1,3065.714970305
