,customer,weight,round,length
0,"[154, 144, 90, 223, 1, 39, 224, 51, 206, 147, 216]","[1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1]",0,4692.885389501
1,"[37, 36, 119, 210, 211, 202, 140, 138, 227, 15]","[2, 1, 2, 1, 3, 1, 1, 1, 2, 1]",0,4159.160579181
2,"[237, 236, 155, 153, 30, 107, 111, 35, 83]","[1, 1, 1, 2, 1, 1, 2, 5, 1]",1,6012.667501884499
3,"[183, 48, 100, 101, 131, 207, 66, 65, 53, 58, 52, 60]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1]",1,4585.2535105292
4,"[45, 189, 98, 97, 219, 156, 240, 239, 59, 66, 64, 242, 22]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,5639.3368426196985
5,"[89, 142, 136, 171, 151, 208, 170, 133, 134, 110, 38]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1]",2,8160.229000034
6,"[157, 174, 62, 63, 61, 99, 96, 44, 47, 46, 167, 248, 249, 121]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,6830.764360271999
7,"[109, 214, 25, 21, 244, 245, 247, 71, 177, 241]","[1, 1, 2, 1, 1, 2, 1, 2, 1, 3]",3,6426.714128288399
8,"[250, 253, 252, 29, 160, 32, 255, 27, 256, 6, 7, 8, 9]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,6854.3306814842
9,"[11, 12, 234, 235, 10, 55, 106, 113, 112, 114, 115, 158]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2]",4,8897.0439601892
10,"[5, 232, 233, 169, 260, 33, 75, 78, 123, 196, 124]","[2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",5,9713.265813273598
11,"[168, 73, 159, 18, 19]","[4, 1, 1, 2, 1]",5,7171.300872766999
