,BID
0,13900
1,14031
2,14060
3,14093
4,14103
5,14132
6,14159
7,14162
8,14178
9,14193
10,14220
11,14225
12,14233
13,14256
14,14270
15,14287
16,14289
17,14304
18,14305
19,14319
20,14321
21,14340
22,14351
23,14358
24,14359
25,14363
26,14372
27,14378
28,14400
29,14409
30,14416
31,14420
32,14429
33,14432
34,14456
35,14462
36,14469
37,14480
38,14481
39,14497
40,14507
41,14517
42,14524
43,14525
44,14526
45,14552
46,14555
47,14566
48,14570
49,14573
50,14574
51,14578
52,14587
53,14624
54,14629
55,14632
56,14640
57,14665
58,14673
59,14678
60,14685
61,14689
62,14698
63,14706
64,14709
65,14719
66,14735
67,14749
68,14751
69,14755
70,14761
71,14763
72,14765
73,14769
74,14770
75,14780
76,14781
77,14782
78,14786
79,14790
80,14792
81,14803
82,14814
83,14817
84,14818
85,14824
86,14825
87,14829
88,14830
89,14839
90,14854
91,14862
92,14866
93,14873
94,14879
95,14895
96,14897
97,14922
98,14926
99,14930
100,14962
101,14977
102,14978
103,14979
104,15001
105,15005
106,15007
107,15009
108,15011
109,15032
110,15040
111,15044
112,15061
113,15085
114,15108
115,15124
116,15126
117,15143
118,15146
119,15155
120,15179
121,15189
122,15220
123,15256
124,15292
125,15301
126,15308
127,15321
128,15332
129,15349
130,15353
131,15359
132,15377
133,15385
134,15459
135,15583
136,15588
137,15602
138,15603
139,15616
140,15629
141,15642
142,15651
143,15654
144,15671
145,15694
146,15702
147,15713
148,15746
149,15753
150,15757
151,15785
152,15816
153,15819
154,15855
155,15860
156,15868
157,15880
158,15903
159,15931
160,15939
161,15942
162,15947
163,15990
164,16010
165,16050
166,16086
167,16117
168,16132
169,16176
