,customer,weight,round,length
0,"[37, 122, 15, 69, 18, 13, 31]","[3, 3, 3, 1, 1, 1, 3]",0,2177.2673980301997
1,"[51, 27, 117, 101, 119, 120, 80, 85, 102, 81, 42, 52, 19]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0,5843.4152538605995
2,"[97, 64, 59, 99, 98, 61, 60, 62, 63, 25, 24, 40, 108]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,2845.5032071571995
3,"[86, 45, 7, 79, 4, 71, 109, 90, 78, 76, 100, 77, 22]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,5210.347953224999
4,"[106, 36, 17, 105, 104, 30, 44, 103, 16]","[2, 1, 2, 4, 1, 1, 1, 2, 1]",0,2835.2357379369996
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[1, 89, 46, 95, 94, 3, 2, 91, 93, 0, 11, 10]","[2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,7395.889489957701
9,[],[],1,0.0
