,customer,weight,round,length
0,"[213, 188, 189, 182, 184, 33, 235, 234, 307, 22, 180, 187, 227, 228]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0,8206.775286663
1,"[222, 28, 226, 175, 176, 121, 122, 119, 64, 87, 263, 86, 91]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",1,6002.3227072232985
2,"[84, 51, 107, 72, 73, 120, 221, 163, 164, 65, 151, 25, 146]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,6659.3859957823015
3,"[83, 81, 82, 88, 47, 35, 71, 37, 38, 52, 150, 171, 208]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",3,6642.9901475926
4,"[85, 80, 301, 149, 147, 209, 36, 127, 124, 54, 201, 257, 166]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",4,8347.75418026
5,"[59, 206, 114, 61, 125, 44, 112, 113, 152, 99]","[1, 1, 1, 2, 4, 1, 1, 2, 1, 1]",5,8713.551603286998
6,"[58, 99, 39, 98, 12, 17, 153, 203, 43, 102, 248, 204, 106]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",6,9408.143372387
7,"[16, 242, 241, 14, 100, 280, 246, 286, 284, 42, 283, 12, 41]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",7,5229.015820043
8,"[210, 269, 0, 5, 278, 138, 144, 288, 292, 291, 264, 245, 298, 282]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8,8226.081837756
9,"[261, 262, 243, 297, 145, 141, 140, 220, 143, 55, 289, 19]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1]",9,8422.208472281001
10,[56],[1],10,5239.0418688
