,customer,weight,round,length
0,"[5, 49, 48, 54, 118, 31, 30, 119, 33, 69]","[1, 1, 1, 2, 1, 2, 2, 1, 2, 2]",0,2235.461364167
1,"[128, 78, 107, 108, 83, 72, 131, 8, 84, 85]","[1, 4, 1, 1, 1, 1, 1, 2, 2, 1]",0,2530.2196509395
2,"[58, 68, 94, 92, 10, 56, 89, 14, 16, 15, 93]","[1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1]",0,2922.0543888429993
3,"[66, 67, 65, 81, 125, 22, 2, 4, 1, 102, 103, 104]","[1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1]",0,2397.1844756022
4,"[100, 99, 98, 97, 106, 120, 121, 77, 122, 29]","[1, 1, 1, 1, 3, 1, 1, 3, 2, 1]",0,2211.7522821805
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[32, 35, 40, 34, 46, 45, 42]","[1, 1, 1, 1, 2, 3, 2]",1,3236.0108551719995
