,BID
0,32822
1,33056
2,33100
3,33227
4,33285
5,33325
6,33337
7,33376
8,33400
9,33472
10,33478
11,33496
12,33505
13,33534
14,33568
15,33597
16,33620
17,33626
18,33654
19,33659
20,33687
21,33702
22,33716
23,33717
24,33722
25,33739
26,33742
27,33743
28,33747
29,33754
30,33779
31,33780
32,33797
33,33799
34,33818
35,33824
36,33838
37,33857
38,33869
39,33882
40,33888
41,33893
42,33918
43,33934
44,33940
45,33945
46,33947
47,33948
48,33952
49,33957
50,33996
51,34001
52,34002
53,34009
54,34016
55,34046
56,34050
57,34072
58,34074
59,34083
60,34084
61,34127
62,34169
63,34182
64,34192
65,34194
66,34203
67,34207
68,34225
69,34231
70,34234
71,34270
72,34279
73,34307
74,34353
75,34370
76,34418
77,34432
78,34438
79,34441
80,34461
81,34501
82,34520
83,34531
84,34546
85,34571
86,34582
87,34644
88,34691
89,34744
90,34748
91,34756
92,34840
93,34850
94,34927
95,34964
96,34987
97,35057
98,35065
99,35300
100,35365
