,customer,weight,round,length
0,"[51, 87, 90, 7, 89]","[4, 4, 3, 1, 3]",0,1347.4462219138
1,"[28, 1, 12, 46, 45, 44, 79, 17]","[1, 1, 1, 1, 8, 1, 1, 1]",0,1965.796827822
2,"[70, 32, 9, 77, 31, 33]","[1, 1, 3, 2, 1, 7]",0,3170.654823987
3,"[60, 75, 34, 91, 88, 23]","[1, 1, 2, 3, 4, 4]",0,954.4514775784
4,"[58, 3, 57, 0, 10, 25, 24, 59]","[1, 1, 1, 2, 1, 6, 1, 2]",0,1480.9891060180998
5,[],[],1,0.0
6,"[48, 49, 66, 27, 85, 67, 65]","[2, 1, 1, 3, 5, 1, 2]",1,3732.5924327739
7,"[14, 29, 84, 73, 72, 21, 40, 41, 42, 62]","[1, 2, 2, 1, 1, 1, 4, 1, 1, 1]",1,3674.0926876959998
8,"[63, 33]","[1, 9]",1,2921.728473039
9,[],[],1,0.0
