,customer,weight,round,length
0,"[204, 165, 205, 176, 62, 175, 147, 166, 113, 8, 7, 35, 203]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0,2083.0031207373
1,"[173, 104, 15, 151, 107, 106, 199, 105]","[1, 2, 6, 2, 1, 1, 1, 1]",0,2294.2148132239
2,"[36, 174, 171, 57, 59, 159, 160, 121, 136, 135, 58]","[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2]",0,2310.3329751686997
3,"[5, 6, 180, 139, 196, 115, 110, 111, 112, 143, 207, 40, 4]","[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3173.4894233289997
4,"[197, 198, 55, 82, 132, 131, 189, 16, 188]","[1, 1, 1, 2, 1, 2, 5, 1, 1]",1,4020.9642239267996
5,"[212, 211, 210, 84, 156, 209, 186, 69, 68, 67, 66, 141]","[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,3056.465609127099
6,"[83, 100, 101, 184, 71, 33, 34, 51, 182, 181, 119, 120]","[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1]",1,5643.096796397
7,"[42, 80, 179, 64, 164, 26, 47, 109, 168, 153, 122, 154]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,4333.691550461501
8,[],[],2,0.0
9,"[178, 73, 50, 187, 92, 93, 96, 1, 95, 89, 194, 195, 61, 183, 185]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,7141.350655214001
10,"[3, 108, 72, 126, 9, 149, 10, 116, 117, 19]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,7089.408789984001
11,[],[],2,0.0
