,customer,weight,round,length
0,"[65, 66, 63, 99, 122, 121, 120, 136, 139]","[2, 1, 3, 2, 2, 1, 1, 2, 1]",0,2320.920481464
1,"[59, 60, 61, 158, 8, 10, 23, 22, 91, 156]","[1, 1, 1, 2, 1, 1, 1, 3, 3, 1]",0,3689.2325817057003
2,"[69, 68, 79, 123, 75]","[5, 3, 4, 1, 2]",0,2954.5526031619997
3,"[14, 113, 16, 17, 26, 27, 28, 77, 82, 7, 86]","[1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1]",0,2793.5552251948
4,"[9, 53, 98, 54, 55, 56, 29, 159, 140]","[3, 1, 3, 1, 1, 1, 3, 1, 1]",0,5021.942063609999
5,"[41, 132, 125, 129, 109, 131, 149, 93, 94, 110, 111, 62, 64]","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1977.0634095613998
6,"[39, 161, 83, 84, 85, 115, 116, 76, 114, 15, 112]","[1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1]",1,3112.956408125
7,"[3, 97, 32, 147, 144, 25, 143, 145, 160, 142, 33, 36]","[1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1]",1,3227.7813704541
8,"[42, 43, 40, 135, 134, 71, 72, 155, 126, 124, 38]","[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2]",1,2684.8113247988
9,"[49, 119, 78, 127, 48, 37]","[3, 1, 7, 1, 2, 1]",1,3389.7387612119996
10,[],[],2,0.0
11,"[146, 154, 96]","[3, 2, 1]",2,2842.539743104
12,[],[],2,0.0
13,[],[],2,0.0
14,"[44, 106, 105, 46, 104, 107, 103, 88, 6, 81, 5]","[2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",2,5398.026135893
