,customer,weight,round,length
0,[11],[15],0,2000000000.0
1,"[11, 7, 44, 43, 78, 97, 69]","[9, 1, 1, 1, 1, 1, 1]",0,2000002488.2381918
2,[11],[15],0,2000000000.0
3,"[23, 38, 92, 61, 110, 77, 76, 29, 84, 100]","[2, 2, 1, 1, 3, 1, 1, 2, 1, 1]",0,2000003222.8809154
4,[11],[15],0,2000000000.0
5,[11],[15],1,2000000000.0
6,[11],[15],1,2000000000.0
7,[11],[15],1,2000000000.0
8,[11],[15],1,2000000000.0
9,[11],[15],1,2000000000.0
10,[],[],2,0.0
11,[],[],2,0.0
12,[],[],2,0.0
13,"[81, 53, 45, 113, 0, 72, 73, 13]","[1, 1, 1, 1, 1, 1, 2, 1]",2,2000002389.4869266
14,[],[],2,0.0
