,CID
0,274
1,282
2,283
3,6843
4,11969
5,12295
6,12296
7,12297
8,12298
9,12411
10,18052
11,18053
12,18054
13,18055
14,19459
15,19460
16,19785
17,23758
18,26134
19,26135
20,26136
21,26137
22,26138
23,26139
24,26140
25,26141
26,26142
27,26541
28,26542
29,26543
30,30773
31,30774
32,30780
33,30781
34,30782
35,30783
36,33022
37,33802
38,38411
39,38412
40,38413
41,38414
42,40449
43,40450
44,40451
45,40452
46,40453
47,40517
48,40535
49,45883
50,45885
51,45888
52,45921
53,48407
54,48408
55,48409
56,48410
57,48411
58,48412
59,48413
60,48414
61,48498
62,48538
63,53131
64,53132
65,53133
66,53134
67,54094
68,55421
69,59518
70,60532
71,60533
72,61690
73,61937
74,61938
75,61939
76,61940
