,BID
0,9295
1,9318
2,9326
3,9360
4,9393
5,9444
6,9465
7,9521
8,9554
9,9594
10,9607
11,9637
12,9640
13,9740
14,9747
15,9757
16,9759
17,9784
18,9922
19,9926
20,9953
21,9972
22,9973
23,9982
24,9989
25,9997
26,10022
27,10049
28,10052
29,10060
30,10085
31,10111
32,10118
33,10122
34,10123
35,10132
36,10140
37,10144
38,10155
39,10161
40,10178
41,10181
42,10188
43,10190
44,10212
45,10241
46,10254
47,10255
48,10258
49,10268
50,10270
51,10298
52,10307
53,10313
54,10323
55,10326
56,10332
57,10339
58,10348
59,10351
60,10356
61,10360
62,10362
63,10369
64,10385
65,10392
66,10399
67,10434
68,10449
69,10451
70,10459
71,10500
72,10503
73,10526
74,10531
75,10534
76,10541
77,10548
78,10553
79,10555
80,10566
81,10578
82,10603
83,10604
84,10610
85,10612
86,10613
87,10614
88,10620
89,10629
90,10640
91,10644
92,10651
93,10665
94,10668
95,10682
96,10686
97,10711
98,10761
99,10771
100,10785
101,10790
102,10846
103,10906
104,10924
105,10927
106,10938
107,10976
108,11009
109,11013
110,11023
111,11024
112,11047
113,11057
114,11060
115,11150
116,11212
117,11326
118,11339
119,11349
120,11360
121,11374
122,11385
123,11388
124,11396
125,11416
126,11431
127,11634
128,11649
