,BID
0,9531
1,9532
2,9654
3,9672
4,9691
5,9695
6,9696
7,9701
8,9703
9,9718
10,9719
11,9732
12,9741
13,9744
14,9745
15,9748
16,9751
17,9752
18,9783
19,9808
20,9812
21,9820
22,9823
23,9841
24,9843
25,9860
26,9862
27,9875
28,9896
29,9901
30,9902
31,9913
32,9921
33,9929
34,9942
35,9951
36,9970
37,9981
38,10003
39,10019
40,10024
41,10041
42,10048
43,10055
44,10070
45,10073
46,10078
47,10082
48,10083
49,10093
50,10100
51,10103
52,10154
53,10156
54,10201
55,10207
56,10208
57,10209
58,10229
59,10249
60,10261
61,10267
62,10269
63,10282
64,10384
65,10403
66,10413
67,10419
68,10448
69,10450
70,10452
71,10464
72,10467
73,10487
74,10490
75,10504
76,10513
77,10516
78,10544
79,10565
80,10580
81,10594
82,10605
83,10608
84,10622
85,10630
86,10631
87,10634
88,10639
89,10645
90,10653
91,10657
92,10660
93,10663
94,10674
95,10675
96,10680
97,10684
98,10693
99,10708
100,10727
101,10753
102,10770
103,10788
104,10789
105,10795
106,10834
107,10842
108,10850
109,10866
110,10887
111,10900
112,10921
113,10933
114,10940
115,10962
116,10964
117,10970
118,11000
119,11010
120,11012
121,11038
122,11044
123,11065
124,11086
125,11097
126,11102
127,11104
128,11116
129,11131
130,11137
131,11167
132,11169
133,11181
134,11194
135,11213
136,11230
137,11236
138,11271
139,11277
140,11305
141,11347
142,11354
143,11379
