,BID
0,14934
1,14968
2,15006
3,15027
4,15045
5,15068
6,15097
7,15119
8,15128
9,15129
10,15210
11,15218
12,15239
13,15289
14,15303
15,15318
16,15323
17,15324
18,15334
19,15343
20,15348
21,15386
22,15396
23,15398
24,15404
25,15406
26,15410
27,15420
28,15458
29,15468
30,15485
31,15489
32,15496
33,15498
34,15500
35,15503
36,15535
37,15555
38,15558
39,15569
40,15581
41,15582
42,15590
43,15593
44,15594
45,15605
46,15614
47,15619
48,15624
49,15635
50,15639
51,15644
52,15645
53,15648
54,15653
55,15662
56,15667
57,15688
58,15690
59,15695
60,15705
61,15706
62,15715
63,15721
64,15723
65,15754
66,15766
67,15780
68,15807
69,15810
70,15821
71,15846
72,15847
73,15859
74,15876
75,15877
76,15881
77,15884
78,15891
79,15892
80,15893
81,15905
82,15906
83,15957
84,15973
85,15980
86,15986
87,16000
88,16018
89,16065
90,16106
91,16109
92,16115
93,16120
94,16160
95,16170
96,16200
97,16212
98,16213
99,16227
100,16229
101,16234
102,16237
103,16302
104,16320
105,16335
106,16339
107,16345
108,16364
109,16369
110,16378
111,16380
112,16382
113,16412
114,16429
115,16433
116,16437
117,16438
118,16439
119,16454
120,16455
121,16462
122,16469
123,16484
124,16487
125,16489
126,16493
127,16514
128,16531
129,16554
130,16559
131,16570
132,16574
133,16575
134,16580
135,16584
136,16585
137,16590
138,16601
139,16602
140,16603
141,16607
142,16613
143,16626
144,16629
145,16631
146,16633
147,16638
148,16648
149,16652
150,16659
151,16664
152,16674
153,16683
154,16686
155,16689
156,16700
157,16745
158,16748
159,16750
160,16802
161,16816
162,16819
163,16848
164,16860
165,16870
166,16895
167,16903
168,16913
169,16922
170,16924
171,16935
172,16952
173,16953
174,16965
175,16966
176,16978
177,16994
178,17019
179,17024
180,17042
181,17049
182,17052
183,17056
184,17064
185,17068
186,17069
187,17076
188,17084
189,17085
190,17087
191,17092
192,17097
193,17100
194,17103
195,17118
196,17153
197,17156
198,17164
199,17260
200,17353
201,17468
202,18329
203,18378
