,task,distance
0,"[0, 9]",2000003517.7516384
1,"[1, 6]",2000004360.8449628
2,"[2, 7]",2000004343.9622324
3,"[3, 5]",2000005322.8092816
4,"[4, 8]",4000004719.0221167
