,customer,weight,round,length
0,"[99, 98, 2, 97, 47, 7, 8, 57, 115, 140, 116, 91]","[1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0,2050.1045603905
1,"[167, 117, 168, 79, 118, 81, 52, 64, 51, 100, 50]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1]",0,2543.4662469315995
2,"[62, 70, 85, 71, 87, 36, 88, 129, 89, 90]","[5, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,1278.1139287677997
3,"[102, 73, 69, 68, 122, 74, 83, 21, 27, 22, 164, 165, 54, 53]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,2691.2866219724
4,"[37, 101, 49, 48, 63, 0, 5, 6, 160, 14, 45, 103]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1]",1,3268.7458271265996
5,"[169, 59, 108, 170, 120, 33, 55, 80, 141, 34, 35]","[2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2]",1,3181.513659933
6,"[157, 61, 39, 40, 94, 41, 131, 151, 109, 150, 58, 93]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1]",2,5824.012905541401
7,"[172, 67, 66, 104, 125, 173, 126, 75]","[1, 1, 3, 3, 1, 2, 2, 2]",2,3003.7154346435
8,"[163, 18, 19, 107, 143, 142, 145, 130, 146]","[3, 1, 2, 1, 3, 1, 2, 1, 1]",2,5199.88187345
9,[],[],3,0.0
10,"[109, 156, 153, 154, 161, 135, 155, 106, 174, 175]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",3,18532.308908256
11,[],[],3,0.0
