,customer,weight,round,length
0,"[117, 61, 60, 59, 112, 113, 146, 111, 158, 157, 49, 48]","[1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,2232.8306252135
1,"[118, 25, 30, 63, 72, 114, 74, 102, 75]","[1, 1, 4, 3, 1, 2, 1, 1, 1]",1,2901.877035532
2,"[98, 26, 10, 9, 133, 50, 103, 77, 148, 147, 76]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1]",2,3279.0702788535004
3,"[19, 140, 76, 27, 120, 171, 73]","[3, 2, 4, 1, 2, 1, 2]",3,7068.868486476001
4,"[171, 2, 85, 122, 21, 92, 143, 91, 90]","[1, 1, 2, 2, 3, 1, 3, 1, 1]",4,7162.247183202398
5,"[40, 65, 152, 1, 105, 124, 149, 150, 107, 89, 18, 154, 20]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",5,8497.2475060289
6,"[3, 106, 123, 34, 145, 142, 11, 108, 16, 17]","[2, 1, 1, 2, 1, 2, 3, 1, 1, 1]",6,8760.254256468099
7,"[144, 23, 22, 141, 52, 54, 78, 33, 42, 104, 43, 165, 57, 173]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,9438.7083734517
8,"[163, 161, 160, 136, 137, 139, 167, 95, 96, 151]","[1, 2, 2, 1, 1, 1, 3, 1, 1, 2]",8,10704.356876896
9,"[164, 162, 32]","[2, 2, 1]",9,5284.154555321001
