,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],1,33.8146687494
2,[35],[15],2,33.8146687494
3,[35],[15],3,33.8146687494
4,[35],[15],4,33.8146687494
5,[35],[15],5,33.8146687494
6,[35],[15],6,33.8146687494
7,"[35, 92]","[7, 8]",7,228.824482946
8,[92],[15],8,195.0098141966
9,[92],[15],9,195.0098141966
10,[92],[15],10,195.0098141966
11,[92],[15],11,195.0098141966
12,"[92, 181]","[14, 1]",12,450.4293381193
13,"[41, 140, 132, 106, 105, 34, 33, 100, 116, 147, 101, 99, 157]","[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",13,4103.135335149
14,"[146, 23, 151, 150, 155, 98, 138, 161, 24]","[2, 2, 2, 1, 1, 2, 1, 1, 3]",14,5744.2654079330005
15,"[162, 186, 85, 30, 153, 48, 42]","[1, 1, 1, 1, 2, 1, 3]",15,6108.184869471201
