,CID
0,1797
1,1826
2,1990
3,12919
4,12920
5,12921
6,12922
7,12924
8,15721
9,20017
10,20018
11,20019
12,20020
13,20021
14,20029
15,20031
16,20032
17,20033
18,20034
19,20035
20,20036
21,20178
22,20179
23,20180
24,20181
25,26842
26,26843
27,26844
28,26845
29,26846
30,26849
31,26850
32,26860
33,26861
34,27449
35,27450
36,27451
37,34130
38,34131
39,34132
40,34565
41,34679
42,41369
43,41436
44,41442
45,41803
46,49011
47,49012
48,49013
49,49014
50,49015
51,49016
52,49017
53,49018
54,49019
55,49020
56,49021
57,49022
58,49023
59,49024
60,49025
61,49026
62,49040
63,49041
64,49042
65,49043
66,49138
67,49167
68,49168
69,49169
70,49171
71,49172
72,49173
73,49174
74,49230
75,49546
76,55943
77,55944
78,55945
79,55946
80,55947
81,55948
82,56044
83,56045
84,56061
85,56355
86,56356
87,56443
88,62044
89,62048
90,62049
91,62050
92,62053
93,62202
94,62203
95,62662
96,62663
