,customer,weight,round,length
0,"[6, 33, 5, 92, 4, 38, 84, 40, 75, 43]","[3, 1, 1, 2, 1, 1, 1, 1, 2, 2]",0,2422.4571517901004
1,"[42, 65, 49, 91, 15, 74, 14, 80, 81, 82]","[2, 1, 2, 2, 1, 2, 1, 1, 1, 2]",0,1800.3067132852002
2,"[28, 29, 27, 26, 57, 56, 7, 8, 22]","[2, 2, 3, 2, 1, 1, 1, 1, 2]",0,2025.8557990277
3,"[45, 47, 48, 21, 20, 25, 19, 55, 54, 78]","[1, 1, 2, 1, 2, 2, 1, 2, 1, 2]",0,1716.6453248439002
4,"[41, 62, 61, 73, 72, 70, 71, 13, 2, 17, 18]","[1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1]",0,3211.6831571546004
5,"[52, 51, 79]","[1, 1, 1]",1,1499.4254811380001
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
