,BID
0,12133
1,12172
2,12204
3,12238
4,12288
5,12298
6,12335
7,12341
8,12360
9,12380
10,12413
11,12443
12,12452
13,12454
14,12476
15,12479
16,12549
17,12574
18,12589
19,12592
20,12598
21,12599
22,12611
23,12615
24,12630
25,12633
26,12635
27,12639
28,12645
29,12646
30,12648
31,12683
32,12693
33,12723
34,12726
35,12751
36,12752
37,12753
38,12757
39,12761
40,12774
41,12783
42,12785
43,12805
44,12809
45,12810
46,12818
47,12837
48,12854
49,12859
50,12870
51,12871
52,12877
53,12883
54,12894
55,12896
56,12900
57,12923
58,12925
59,12937
60,12964
61,12968
62,13003
63,13007
64,13008
65,13011
66,13035
67,13042
68,13054
69,13064
70,13087
71,13125
72,13140
73,13145
74,13150
75,13155
76,13187
77,13210
78,13229
79,13241
80,13273
81,13295
82,13311
83,13324
84,13325
85,13327
86,13329
87,13330
88,13332
89,13337
90,13338
91,13392
92,13397
93,13407
94,13410
95,13421
96,13422
97,13456
98,13496
99,13500
100,13514
101,13520
102,13523
103,13532
104,13535
105,13536
106,13581
107,13584
108,13593
109,13615
110,13646
111,13647
112,13648
113,13651
114,13653
115,13659
116,13668
117,13719
118,13730
119,13732
120,13741
121,13755
122,13756
123,13758
124,13766
125,13770
126,13796
127,13802
128,13805
129,13818
130,13821
131,13824
132,13842
133,13846
134,13849
135,13865
136,13867
137,13906
138,13914
139,13918
140,13920
141,13924
142,13925
143,13957
144,13959
145,13965
146,13973
147,13974
148,13982
149,13983
150,13985
151,13988
152,13989
153,13993
154,13994
155,14009
156,14010
157,14013
158,14014
159,14104
160,14105
161,14108
162,14110
163,14111
164,14112
165,14113
166,14155
167,14166
168,14168
169,14174
170,14175
171,14176
172,14177
173,14180
174,14187
175,14188
176,14194
177,14261
178,14271
179,14277
180,14278
181,14301
182,14320
183,14323
184,14330
185,14331
186,14333
187,14368
188,14371
189,14374
190,14376
191,14389
192,14392
193,14423
194,14425
195,14448
196,14453
197,14501
198,14538
199,14572
200,14579
201,14580
202,14583
203,14590
204,14591
205,14600
206,14601
207,14627
