,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],1,33.8146687494
5,[35],[15],1,33.8146687494
6,[35],[15],2,33.8146687494
7,[92],[15],2,195.0098141966
8,"[35, 92]","[7, 8]",2,228.824482946
9,[92],[15],3,195.0098141966
10,[92],[15],3,195.0098141966
11,[92],[15],3,195.0098141966
12,"[157, 99, 101, 147, 146, 150, 116, 100, 33, 34, 105, 106]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2]",4,3963.9816910039995
13,"[181, 92]","[1, 14]",4,450.4293381193
14,"[49, 178, 15, 176, 16, 129, 140, 138, 41, 24, 132]","[2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",4,4090.648497958
15,"[24, 161, 164, 163, 186, 162, 37, 12, 160, 175]","[1, 5, 2, 1, 1, 1, 1, 1, 1, 1]",5,4523.8415170613
16,"[23, 151, 42, 155, 48, 153, 152, 29, 98]","[2, 2, 3, 1, 1, 2, 1, 1, 2]",5,4275.576247343
17,"[30, 97, 31, 32, 44, 43, 125, 73, 80, 173, 120, 36]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2]",5,5602.964647971
18,[],[],6,0.0
19,"[63, 82, 10, 166, 74, 8, 7, 170, 57, 54, 56, 85, 87]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",6,6110.2212314280005
20,"[50, 79, 78, 112, 71, 39, 28]","[2, 1, 1, 2, 1, 1, 1]",6,5011.165723931
