,customer,weight,round,length
0,[0],[15],0,528.598239316
1,[0],[15],0,528.598239316
2,[0],[15],0,528.598239316
3,[0],[15],0,528.598239316
4,[0],[15],0,528.598239316
5,[0],[15],1,528.598239316
6,[0],[15],1,528.598239316
7,[0],[15],1,528.598239316
8,[0],[15],1,528.598239316
9,[0],[15],1,528.598239316
10,[0],[15],2,528.598239316
11,[0],[15],2,528.598239316
12,[0],[15],2,528.598239316
13,[0],[15],2,528.598239316
14,[0],[15],2,528.598239316
15,[0],[15],3,528.598239316
16,[0],[15],3,528.598239316
17,[0],[15],3,528.598239316
18,[0],[15],3,528.598239316
19,[0],[15],3,528.598239316
20,[],[],4,0.0
21,[],[],4,0.0
22,[2],[1],4,1045.801406408
23,[],[],4,0.0
24,[],[],4,0.0
