,customer,weight,round,length
0,"[36, 64, 26, 69, 100, 101, 58, 59, 91, 61]","[2, 2, 1, 1, 1, 1, 1, 2, 2, 2]",0,3452.9701288810006
1,"[86, 85, 84, 21, 41, 90, 108, 54, 118, 120, 117]","[1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1]",0,3572.1991422717
2,"[115, 96, 92, 39, 38, 78, 126, 77, 66, 31, 105, 135, 112]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,4364.537878337
3,"[104, 114, 133, 51, 8, 79, 97, 130, 131, 132, 63, 45, 71]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0,5693.388626475999
4,"[116, 94, 93, 111, 5, 14, 83]","[1, 1, 1, 2, 7, 2, 1]",0,2451.4931179267005
5,[],[],1,0.0
6,"[72, 107, 103, 89, 102, 35]","[5, 1, 1, 1, 2, 1]",1,4349.707481508
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
