,BID
0,32986
1,33002
2,33006
3,33059
4,33072
5,33073
6,33109
7,33122
8,33125
9,33136
10,33148
11,33170
12,33186
13,33192
14,33197
15,33271
16,33288
17,33381
18,33388
19,33398
20,33410
21,33413
22,33481
23,33501
24,33532
25,33542
26,33555
27,33565
28,33668
29,33683
30,33790
31,33808
32,33820
33,33822
34,33837
35,33839
36,33843
37,33867
38,33870
39,33912
40,33926
41,33933
42,33967
43,33982
44,34005
45,34032
46,34094
47,34131
48,34144
49,34172
50,34185
51,34216
52,34237
53,34241
54,34250
55,34260
56,34286
57,34301
58,34354
59,34442
60,34445
61,34465
62,34466
63,34469
64,34472
65,34476
66,34486
67,34515
68,34530
69,34545
70,34551
71,34552
72,34562
73,34568
74,34585
75,34591
76,34597
77,34602
78,34631
79,34643
80,34654
81,34674
82,34681
83,34699
84,34717
85,34734
86,34736
87,34762
88,34770
89,34771
90,34780
91,34797
92,34804
93,34811
94,34812
95,34829
96,34837
97,34841
98,34849
99,34854
100,34855
101,34866
102,34873
103,34875
104,34887
105,34894
106,34901
107,34902
108,34905
109,34924
110,34939
111,34963
112,34970
113,34980
114,34991
115,34992
116,34998
117,35019
118,35038
119,35043
120,35049
121,35054
122,35074
123,35090
124,35096
125,35105
126,35107
127,35115
128,35117
129,35133
130,35153
131,35165
132,35209
133,35213
134,35218
135,35224
136,35391
137,35400
138,35427
139,35462
140,35487
141,35521
142,35538
143,35582
144,35591
145,35612
146,35615
147,35648
148,35667
149,35685
150,35691
151,35710
152,35714
153,35732
154,35744
155,35749
156,35765
157,35787
