,customer,weight,round,length
0,"[21, 156, 19, 129, 60, 204, 57, 56, 144, 86]","[3, 1, 1, 1, 1, 1, 1, 1, 4, 1]",0,6368.6261543724
1,"[176, 175, 116, 181, 174, 158, 215, 214, 27, 26, 110, 134, 132, 180]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,3853.2930994559997
2,"[183, 157, 184, 185, 64, 186, 63, 62, 213, 22, 133]","[2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]",0,2854.758560328
3,"[192, 104, 87, 35, 88, 220, 42, 72, 71, 223]","[1, 4, 1, 1, 1, 2, 1, 2, 1, 1]",1,7673.765805762999
4,"[128, 69, 194, 0, 188, 65, 66, 67, 16, 45, 25, 13, 205]","[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",1,5300.20450493
5,"[201, 46, 31, 121, 120, 119, 29, 138, 68, 222, 93, 52, 54, 209]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,8018.315201614
6,"[105, 106, 228, 230, 97, 168, 226, 163, 162, 147, 98]","[3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",2,8933.183794525
7,"[5, 193, 148, 77, 78, 76, 107, 149]","[1, 2, 7, 1, 1, 1, 1, 1]",2,10042.992824624
8,"[83, 152, 7, 9, 211, 12, 6, 94, 11, 10, 8]","[1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2]",2,9372.4952231319
9,[],[],3,0.0
10,"[199, 145, 160, 150, 82, 172, 80]","[1, 1, 1, 1, 3, 1, 1]",3,22471.009219732
11,[],[],3,0.0
