,BID
0,30289
1,30366
2,30481
3,30509
4,30524
5,30587
6,30626
7,30641
8,30650
9,30659
10,30677
11,30690
12,30695
13,30700
14,30702
15,30723
16,30756
17,30780
18,30781
19,30792
20,30799
21,30817
22,30829
23,30850
24,30867
25,30875
26,30887
27,30893
28,30917
29,30959
30,30963
31,30964
32,30967
33,31006
34,31011
35,31012
36,31014
37,31029
38,31043
39,31044
40,31055
41,31059
42,31065
43,31067
44,31070
45,31074
46,31078
47,31083
48,31098
49,31111
50,31120
51,31125
52,31129
53,31130
54,31147
55,31159
56,31171
57,31198
58,31211
59,31219
60,31240
61,31249
62,31260
63,31270
64,31273
65,31283
66,31286
67,31293
68,31301
69,31306
70,31314
71,31333
72,31349
73,31373
74,31381
75,31396
76,31412
77,31452
78,31461
79,31462
80,31474
81,31478
82,31502
83,31519
84,31534
85,31548
86,31570
87,31571
88,31612
89,31628
90,31657
91,31684
92,31705
93,31730
94,31739
95,31773
96,31795
97,31831
98,31864
99,31903
100,31907
101,31916
102,31924
103,31941
104,31961
105,31993
106,31998
107,32022
108,32078
109,32097
110,32118
111,32145
112,32186
113,32212
114,32229
115,32255
116,32283
117,32286
118,32302
119,32339
120,32366
121,32380
122,32392
123,32492
124,32494
125,32557
126,32611
127,32612
128,32616
129,32706
130,32710
131,32852
