,customer,weight,round,length
0,"[142, 143, 115, 187, 69, 94, 93, 71, 103, 125, 124, 162, 163, 141, 128]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,3174.6658167862
1,"[205, 117, 106, 126, 17, 31, 171, 123]","[6, 2, 1, 1, 1, 1, 1, 2]",0,2203.0598866197
2,"[10, 194, 195, 48, 47, 149, 148, 147, 6, 7, 65, 62]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1]",0,2103.1683742119994
3,"[145, 107, 174, 138, 161, 79, 144, 190, 172]","[1, 2, 1, 2, 4, 1, 1, 1, 2]",0,3946.4696512100004
4,"[15, 97, 98, 150, 0, 99, 44, 137, 92, 136, 11]","[1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1]",0,3793.165152315
5,[],[],1,0.0
6,"[33, 100, 101, 56]","[8, 3, 1, 2]",1,3726.133663482
7,"[122, 75, 74, 1, 72, 77, 180, 157, 155, 39]","[1, 1, 1, 4, 2, 1, 1, 1, 2, 1]",1,5747.217496925
8,"[158, 109, 197, 113, 108, 111]","[5, 1, 1, 4, 2, 1]",1,6117.1339867689985
9,"[174, 175, 133, 132, 131, 159, 110, 160]","[1, 1, 2, 2, 2, 2, 1, 2]",1,3471.3124453382
