,BID
0,12176
1,12193
2,12287
3,12306
4,12310
5,12314
6,12317
7,12318
8,12345
9,12352
10,12374
11,12408
12,12434
13,12438
14,12442
15,12471
16,12487
17,12522
18,12580
19,12583
20,12649
21,12717
22,12718
23,12724
24,12733
25,12771
26,12776
27,12793
28,12831
29,12832
30,12868
31,12976
32,13006
33,13010
34,13088
35,13091
36,13092
37,13112
38,13165
39,13166
40,13167
41,13172
42,13181
43,13233
44,13245
45,13271
46,13276
47,13308
48,13320
49,13326
50,13344
51,13346
52,13347
53,13356
54,13363
55,13403
56,13429
57,13468
58,13481
59,13482
60,13519
61,13527
62,13538
63,13542
64,13579
65,13580
66,13589
67,13604
68,13620
69,13621
70,13665
71,13667
72,13675
73,13676
74,13685
75,13688
76,13704
77,13728
78,13735
79,13762
80,13769
81,13791
82,13798
83,13801
84,13819
85,13823
86,13825
87,13828
88,13847
89,13855
90,13856
91,13870
92,13877
93,13893
94,13894
95,13908
96,13912
97,13932
98,13947
99,13951
100,13964
101,13968
102,13971
103,13986
104,14001
105,14002
106,14017
107,14026
108,14027
109,14039
110,14056
111,14057
112,14078
113,14082
114,14087
115,14092
116,14100
117,14101
118,14126
119,14156
120,14183
121,14190
122,14195
123,14200
124,14201
125,14206
126,14263
127,14275
128,14283
129,14291
130,14296
131,14299
132,14302
133,14303
134,14309
135,14310
136,14370
137,14382
138,14386
139,14388
140,14390
141,14393
142,14394
143,14396
144,14399
145,14401
146,14403
147,14404
148,14406
149,14439
150,14440
151,14441
152,14442
153,14451
154,14452
155,14472
156,14475
157,14479
158,14485
159,14487
160,14490
161,14492
162,14618
163,14620
164,14631
165,14684
166,14733
167,14855
168,14858
169,14859
170,14861
171,14865
172,14875
173,14936
174,14940
175,14981
176,14995
177,15147
178,15178
179,15183
180,15193
181,15196
182,15201
183,15214
184,15223
185,15226
186,15246
187,15263
188,15269
189,15275
190,15277
191,15278
192,15282
193,15300
194,15302
195,15305
196,15306
197,15311
198,15322
199,15330
200,15331
201,15339
202,15345
203,15350
204,15352
205,15356
206,15358
207,15367
208,15383
209,15384
210,15391
211,15405
212,15408
213,15415
214,15421
215,15428
216,15444
217,15470
218,15474
219,15475
220,15504
