,customer,weight,round,length
0,"[98, 44]","[12, 3]",0,2178.501876455
1,[69],[15],0,635.910661568
2,"[69, 98]","[6, 9]",0,1497.802328775
3,"[8, 109, 51, 24, 60, 81, 44, 123]","[3, 2, 2, 1, 1, 1, 3, 2]",1,9910.185730331
4,[44],[15],1,1423.195426924
5,"[25, 110, 111, 112, 90, 70, 10, 74, 76, 73, 72, 71]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",1,5033.070106733801
6,"[107, 66, 95, 65, 93, 115, 120, 28, 122, 92]","[1, 2, 1, 1, 2, 1, 1, 2, 2, 2]",2,12069.715294484999
7,"[80, 33, 34, 1, 2, 128, 129, 131, 0, 52, 19, 59, 21]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",2,7103.059390518499
8,"[49, 32, 134, 62, 22, 87, 88, 89, 86, 47, 97, 17, 20, 78]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",2,7274.1062418456
9,[],[],3,0.0
10,"[61, 136, 35, 15, 114, 23, 113, 39, 11, 12, 38, 36]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,8719.498903272999
11,[96],[2],3,6294.81750548
