,BID
0,15290
1,15337
2,15950
3,16152
4,16225
5,16241
6,16292
7,16398
8,16411
9,16417
10,16456
11,16530
12,16549
13,16610
14,16641
15,16661
16,16668
17,16679
18,16698
19,16702
20,16728
21,16734
22,16743
23,16776
24,16800
25,16840
26,16852
27,16873
28,16874
29,16928
30,16933
31,16968
32,16984
33,16988
34,17011
35,17015
36,17027
37,17047
38,17055
39,17072
40,17081
41,17095
42,17115
43,17116
44,17144
45,17165
46,17187
47,17205
48,17223
49,17234
50,17235
51,17242
52,17245
53,17249
54,17251
55,17284
56,17326
57,17327
58,17338
59,17352
60,17367
61,17379
62,17386
63,17409
64,17436
65,17448
66,17465
67,17497
68,17504
69,17513
70,17519
71,17533
72,17536
73,17541
74,17607
75,17618
76,17642
77,17655
78,17681
79,17702
80,17733
81,17813
82,17888
83,17918
84,17922
85,17952
86,17958
87,17969
88,17989
89,18002
90,18012
91,18032
92,18045
93,18046
94,18051
95,18063
96,18065
97,18069
98,18105
99,18107
100,18110
101,18128
102,18146
103,18158
104,18177
105,18260
106,18263
107,18272
108,18298
109,18301
110,18304
111,18313
112,18314
113,18326
114,18331
115,18335
116,18343
117,18357
118,18375
119,18379
120,18381
121,18393
122,18425
123,18438
124,18443
125,18455
126,18475
127,18481
128,18482
129,18497
130,18498
131,18527
132,18587
133,18633
134,18660
135,18720
136,18732
137,18742
138,18767
139,18779
140,18782
141,18788
142,18802
143,18844
144,18848
145,18850
146,18851
147,18922
148,18928
149,18931
150,18936
151,18943
152,18956
153,18964
154,18966
155,18970
156,18984
157,18988
158,18989
159,18991
160,19013
161,19022
162,19034
163,19062
164,19063
165,19095
166,19109
167,19111
168,19116
169,19130
170,19137
171,19142
172,19147
173,19168
174,19171
175,19173
176,19176
177,19180
178,19190
179,19198
180,19216
181,19219
182,19227
183,19239
184,19240
185,19264
186,19284
187,19290
188,19299
189,19306
190,19313
191,19329
192,19335
193,19342
194,19351
195,19353
196,19355
197,19365
198,19373
199,19386
200,19396
201,19399
202,19400
203,19412
204,19430
205,19439
206,19442
207,19444
208,19464
209,19471
210,19480
211,19499
212,19502
213,19511
214,19523
215,19560
216,19566
217,19569
218,19575
219,19592
220,19595
221,19604
222,19620
223,19624
224,19635
225,19636
226,19641
227,19642
228,19655
229,19656
230,19676
231,19680
232,19688
233,19691
234,19695
235,19697
236,19704
237,19718
238,19740
239,19751
240,19755
241,19757
242,19761
243,19769
244,19774
245,19776
246,19799
247,19810
248,19813
249,19857
250,19858
251,19867
252,19883
253,19902
254,19904
255,19905
256,19911
257,19917
258,19949
259,19955
260,19962
261,19970
262,20011
263,20024
264,20025
265,20038
266,20052
267,20056
268,20060
269,20064
270,20069
271,20078
272,20080
273,20082
274,20087
275,20094
276,20095
277,20109
278,20130
279,20137
280,20192
281,20196
282,20218
283,20221
284,20235
285,20249
286,20255
287,20318
288,20319
289,20349
290,20356
291,20368
292,20373
