,customer,weight,round,length
0,"[51, 59, 61]","[4, 5, 6]",0,594.4679519998
1,"[85, 44]","[14, 1]",0,302.8682819506
2,"[15, 8, 24, 7, 14, 16, 10]","[1, 1, 1, 1, 5, 5, 1]",0,1256.0723604756
3,"[62, 47, 48]","[13, 1, 1]",0,477.2329839467
4,"[90, 60, 9, 17, 11, 45]","[4, 6, 2, 1, 1, 1]",0,1078.8146933305002
5,"[30, 26, 25, 22, 76]","[4, 8, 1, 1, 1]",1,3196.979827108
6,"[27, 88, 75, 87, 49, 86, 70, 69, 68, 43, 31, 78]","[2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",1,6350.072848926
7,"[50, 65, 81, 64, 19, 18, 80, 54, 56, 57]","[1, 1, 2, 1, 2, 1, 2, 1, 1, 2]",1,5515.922405754
8,"[39, 40, 12, 28, 37, 23, 72, 0, 2]","[1, 2, 1, 1, 1, 1, 1, 4, 3]",1,5726.070097796998
9,"[41, 3, 33, 1, 38]","[1, 1, 2, 10, 1]",1,4493.1240234059
