,customer,weight,round,length
0,"[55, 89, 57, 56, 95, 72, 31, 79, 120, 66]","[1, 1, 5, 1, 2, 1, 1, 1, 1, 1]",0,15761.475755092002
1,"[24, 149, 121, 133, 130, 134, 88, 132]","[5, 2, 3, 1, 1, 1, 1, 1]",0,5038.026768980999
2,[24],[15],0,590.475899352
3,"[24, 60]","[5, 10]",0,2110.7703565780002
4,[60],[15],0,1520.294457224
5,[],[],1,0.0
6,"[101, 64, 37, 123]","[1, 1, 1, 1]",1,18528.851805463
7,"[7, 9, 84, 77, 75, 26, 27, 143, 144, 96, 116, 53]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,20263.276671227
8,[],[],1,0.0
9,[],[],1,0.0
