,customer,weight,round,length
0,"[4, 12, 102, 27, 74, 73, 103, 9, 11, 43]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 4]",0,2753.3589783729
1,"[111, 112, 72, 95, 45, 115, 50, 109, 51, 35, 75, 8]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1]",0,2844.9158083657003
2,"[10, 18, 117, 118, 81, 82, 47, 54, 55, 6, 2, 0]","[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1]",0,3037.9164200285004
3,"[105, 106, 70, 77, 67, 92, 91, 90, 94, 32, 29, 86, 96]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]",0,3393.0615081319997
4,"[110, 101, 85, 87, 84, 98, 99, 100, 40, 108]","[1, 1, 1, 2, 1, 4, 1, 1, 2, 1]",0,2348.9187226333
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[93, 31]","[1, 1]",1,1982.2418730489999
9,[],[],1,0.0
