,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],1,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],2,33.8146687494
5,[35],[15],2,33.8146687494
6,"[35, 92]","[7, 8]",3,228.824482946
7,[35],[15],3,33.8146687494
8,[92],[15],4,195.0098141966
9,[92],[15],4,195.0098141966
10,[92],[15],5,195.0098141966
11,[92],[15],5,195.0098141966
12,"[181, 92]","[1, 14]",6,450.4293381193
13,"[157, 99, 101, 100, 34, 105, 178, 49, 140, 41, 132, 106]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2]",6,3719.787183866
14,"[33, 32, 98, 116, 155, 150, 151, 23, 146, 147]","[1, 2, 2, 1, 1, 1, 2, 2, 2, 1]",7,4187.388411956001
15,"[24, 138, 129, 16, 44, 36, 175, 160, 176, 15]","[3, 1, 2, 2, 1, 2, 1, 1, 1, 1]",7,4894.021540883001
16,"[42, 48, 30, 153, 152, 29, 97, 31, 43, 125, 73]","[3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",8,4888.613177490001
17,"[80, 173, 120, 12, 37, 162, 186, 163, 164, 161]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 5]",8,5379.2107412493
18,"[28, 39, 71, 79, 78, 112, 50]","[1, 1, 1, 1, 1, 2, 2]",9,5011.165723931
19,"[87, 85, 56, 54, 57, 170, 7, 8, 74, 166, 10, 82, 63]","[1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",9,6110.221231428
