,customer,weight,round,length
0,"[45, 115, 52, 47, 55, 25, 24, 23, 157, 26]","[1, 1, 2, 1, 1, 2, 2, 2, 2, 1]",0,2255.0540486811
1,"[89, 37, 135, 34, 33, 141, 42, 142, 71, 22, 21]","[1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1]",0,2199.3671520737
2,"[87, 72, 50, 48]","[1, 1, 11, 2]",0,1706.525788291
3,"[28, 114, 113, 27, 140, 144]","[3, 1, 4, 1, 2, 4]",0,1524.535454884
4,"[145, 176, 172, 18, 19, 129, 63, 69, 17, 146, 111]","[1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2]",0,3332.557450775
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,"[50, 70, 40, 20]","[1, 1, 1, 1]",1,2939.2859405144
9,[],[],1,0.0
