,customer,weight,round,length
0,"[33, 71, 24, 113, 157, 23, 21, 37]","[1, 2, 2, 4, 2, 2, 1, 1]",0,4165.287823085
1,"[109, 101, 104, 35, 34, 135, 93, 95, 119, 122, 121]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1]",0,3688.8054115557998
2,"[89, 144, 20, 40, 41, 0, 125, 156, 102]","[1, 4, 1, 1, 1, 1, 3, 2, 1]",0,4736.3225140598
3,"[11, 68, 63, 69, 17, 146, 111, 176, 172, 171, 147]","[1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1]",0,5842.985864614
4,"[72, 50, 48]","[1, 12, 2]",0,4270.439469474
5,[],[],1,0.0
6,[],[],1,0.0
7,[],[],1,0.0
8,[],[],1,0.0
9,"[149, 182, 181, 179, 178]","[1, 2, 1, 1, 2]",1,2910.340343991
