,customer,weight,round,length
0,"[82, 77, 17, 115, 116, 16, 113, 15, 114]","[1, 4, 2, 1, 2, 1, 1, 2, 1]",0,1982.3845742138
1,"[91, 8, 98, 29, 55, 61, 158, 156]","[3, 1, 3, 3, 1, 1, 2, 1]",0,4090.9172989810004
2,"[42, 139, 119, 71, 134, 121, 69, 99, 66, 86]","[1, 1, 1, 1, 1, 1, 5, 2, 1, 1]",0,4553.1216198718
3,"[59, 79, 78, 68]","[1, 4, 7, 3]",0,4914.843006816
4,"[111, 110, 83, 161, 39, 132, 124, 126, 49, 85]","[1, 1, 1, 1, 1, 3, 1, 1, 3, 2]",0,3259.7323348890995
5,"[149, 106, 103, 88, 6, 81, 5, 147, 25, 145]","[1, 1, 1, 1, 3, 1, 1, 3, 2, 1]",1,6806.252523868
6,"[3, 96, 32, 142, 125]","[1, 1, 1, 1, 1]",1,3461.8818446840005
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
