,customer,weight,round,length
0,"[44, 85]","[1, 14]",0,302.8682819506
1,"[48, 61, 90, 47, 51]","[1, 5, 4, 1, 4]",0,457.63736122890003
2,"[61, 59, 60, 15, 8, 45]","[1, 5, 6, 1, 1, 1]",1,1099.3644949088
3,"[62, 9]","[13, 2]",1,756.9638372669999
4,"[17, 11, 10, 16, 14, 7, 24]","[1, 1, 1, 5, 5, 1, 1]",2,1250.8103267044003
5,"[30, 26, 50, 22, 76]","[4, 8, 1, 1, 1]",2,2990.46484167
6,"[25, 3, 41, 19, 64, 81, 80, 54, 56, 57, 65]","[1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1]",3,6729.592956850001
7,"[39, 40, 27, 38, 1, 33, 2]","[1, 2, 2, 1, 4, 2, 3]",3,5381.16950262
8,"[37, 23, 72, 0, 1, 18]","[1, 1, 1, 4, 6, 1]",4,7015.180551820999
9,"[12, 28, 88, 75, 87, 49, 86, 70, 69, 68, 43, 31, 78]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",4,6574.4821799149995
