,customer,weight,round,length
0,"[70, 89, 60, 90, 106, 42, 41, 38]","[1, 2, 1, 1, 3, 1, 2, 4]",0,2554.5323354903
1,"[3, 62, 103, 57, 104, 58, 5, 59, 61]","[1, 4, 1, 3, 1, 2, 1, 1, 1]",0,2950.3858140712
2,"[80, 82, 24, 83, 85, 51, 97, 96, 95, 94, 101, 78]","[2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0,2698.8876322162005
3,"[72, 68, 48, 49, 44, 93, 50, 73]","[1, 1, 1, 4, 4, 2, 1, 1]",0,2820.0900178801003
4,"[53, 55, 56, 54]","[3, 5, 4, 3]",0,3132.1748003039997
5,[],[],1,0.0
6,"[100, 99, 98, 102, 63, 2, 86, 87, 27, 81]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1,2898.3141671669996
7,[38],[4],1,240.351797542
8,[],[],1,0.0
9,[],[],1,0.0
