,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],1,33.8146687494
5,[35],[15],1,33.8146687494
6,[35],[15],2,33.8146687494
7,[92],[15],2,195.0098141966
8,"[35, 92]","[7, 8]",2,228.824482946
9,[92],[15],3,195.0098141966
10,[92],[15],3,195.0098141966
11,[92],[15],3,195.0098141966
12,"[92, 181]","[14, 1]",4,450.4293381193
13,"[106, 49, 178, 15, 36, 147, 23, 146, 99, 157]","[2, 2, 1, 1, 2, 1, 2, 2, 1, 1]",4,4893.283087807
14,"[132, 129, 140, 138, 186, 161, 24, 41]","[1, 2, 1, 1, 1, 5, 3, 1]",4,3815.318928879
15,[],[],5,0.0
16,[],[],5,0.0
17,"[39, 163]","[1, 1]",5,4907.2779474
