,customer,weight,round,length
0,"[29, 102, 120, 118, 5, 4, 59, 122, 57, 60, 115, 99, 63, 49]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,6966.111141112
1,"[142, 52, 94, 153, 184, 183, 185]","[1, 1, 2, 7, 1, 1, 2]",0,3116.234037951
2,"[51, 92, 90, 88, 79, 78, 77, 182, 46, 53, 33, 196, 10]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0,10115.619931158
3,"[137, 134, 133, 25, 28, 31, 7, 168, 143, 95, 54, 55, 96, 131, 146]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,4008.1553857537
4,"[128, 108, 107, 175, 176, 169, 179, 26, 126, 2, 173, 139, 186]","[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0,4329.547477798001
5,[],[],1,0.0
6,"[53, 17, 159, 9, 97, 19, 86, 164]","[4, 1, 1, 1, 1, 1, 1, 4]",1,9350.086129309002
7,[],[],1,0.0
8,[],[],1,0.0
9,[],[],1,0.0
