,BID
0,11430
1,11638
2,11700
3,11777
4,11779
5,11887
6,11986
7,11988
8,12014
9,12022
10,12054
11,12064
12,12121
13,12147
14,12157
15,12307
16,12349
17,12386
18,12397
19,12461
20,12475
21,12482
22,12483
23,12514
24,12547
25,12552
26,12585
27,12586
28,12587
29,12604
30,12623
31,12654
32,12655
33,12675
34,12707
35,12710
36,12737
37,12742
38,12749
39,12799
40,12813
41,12828
42,12835
43,12847
44,12864
45,12866
46,12886
47,12893
48,12916
49,12917
50,12946
51,12950
52,12985
53,12997
54,12998
55,13023
56,13045
57,13060
58,13093
59,13099
60,13111
61,13124
62,13178
63,13191
64,13195
65,13224
66,13236
67,13240
68,13255
69,13259
70,13269
71,13274
72,13280
73,13281
74,13296
75,13299
76,13343
77,13388
78,13457
79,13484
80,13495
81,13513
82,13533
83,13550
84,13553
85,13555
86,13616
87,13674
88,13677
89,13679
90,13722
91,13743
92,13759
93,13808
94,13831
95,13844
96,13869
97,13875
98,13902
99,13917
100,13919
101,13939
102,13944
103,13945
104,13948
105,13969
106,13979
107,14011
108,14015
109,14018
110,14028
111,14032
112,14036
113,14044
114,14048
115,14050
116,14061
117,14068
118,14079
119,14080
120,14084
121,14086
122,14095
123,14106
124,14124
125,14148
126,14167
127,14197
128,14202
129,14208
130,14216
131,14230
132,14232
133,14244
134,14255
135,14260
136,14274
137,14307
138,14317
139,14337
140,14339
141,14352
142,14366
143,14424
144,14473
145,14483
146,14502
147,14515
148,14520
149,14521
150,14537
151,14542
152,14547
153,14554
154,14557
155,14598
156,14658
157,14668
158,14670
159,14686
160,14705
161,14713
162,14728
163,14732
164,14753
165,14767
166,14773
167,14778
168,14787
169,14834
170,14886
171,14939
172,14963
173,14993
174,15010
175,15037
176,15153
177,15202
178,15271
179,15281
180,15314
181,15328
182,15340
