,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,[35],[15],0,33.8146687494
4,[35],[15],0,33.8146687494
5,[35],[15],1,33.8146687494
6,[92],[15],1,195.0098141966
7,"[35, 92]","[7, 8]",1,228.824482946
8,[92],[15],1,195.0098141966
9,[35],[15],1,33.8146687494
10,[181],[1],2,255.419523922
11,[92],[15],2,195.0098141966
12,[92],[15],2,195.0098141966
13,"[106, 132, 41, 129, 178, 49, 99, 150, 23, 147, 157]","[2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1]",2,4342.799042548
14,[92],[14],2,195.0098141966
