,customer,weight,round,length
0,"[62, 63, 70, 87, 36, 88, 129, 89, 90]","[5, 2, 1, 1, 1, 1, 1, 1, 2]",0,1191.2667616255999
1,"[50, 100, 71, 85, 37, 48, 49, 102, 73, 69, 64]","[1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2]",0,2105.0129131689996
2,"[99, 97, 47, 103, 8, 7, 160, 6, 5, 0, 2, 98]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1]",0,2113.8941546036
3,"[51, 52, 53, 81, 83, 21, 22, 164, 54, 165, 59, 169, 168, 117]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0,2154.1292730635
4,"[57, 115, 140, 116, 79, 80, 55, 35, 33, 118, 167, 91]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1]",0,2540.8771574019
5,"[151, 156, 153, 154, 161, 135, 155, 175, 174, 106, 131]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3]",1,18580.566928873
6,"[45, 14, 101, 74, 27, 75, 18, 163]","[2, 2, 1, 1, 1, 2, 1, 3]",1,4067.0092711530006
7,"[130, 93, 58, 150, 109, 41, 94, 40, 157, 61, 39, 146]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",1,5313.7157358330005
8,"[34, 141, 142, 145, 120, 143, 170, 19, 107, 108]","[1, 2, 1, 2, 1, 3, 1, 2, 1, 1]",1,3344.8801835712998
9,"[122, 126, 173, 125, 104, 66, 67, 172, 68]","[1, 2, 2, 1, 3, 3, 1, 1, 1]",1,2797.5006946181006
