,customer,weight,round,length
0,"[181, 157, 34, 33, 98, 100, 101, 35]","[1, 1, 2, 1, 2, 1, 1, 6]",0,2017.9198264517
1,[35],[15],0,33.8146687494
2,[35],[15],0,33.8146687494
3,"[105, 32, 31, 97, 30, 153, 152, 29, 28, 71, 44, 16]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",0,4840.324650833
4,"[116, 48, 155, 42, 150, 151, 23, 146, 147, 99]","[1, 1, 1, 3, 1, 2, 2, 2, 1, 1]",0,4294.399399709
5,[35],[15],1,33.8146687494
6,[35],[15],1,33.8146687494
7,[35],[15],1,33.8146687494
8,[35],[15],1,33.8146687494
9,[35],[15],1,33.8146687494
10,[92],[15],2,195.0098141966
11,[92],[15],2,195.0098141966
12,[92],[15],2,195.0098141966
13,"[92, 178, 73, 43]","[11, 1, 2, 1]",2,2976.1341574603002
14,"[35, 92]","[1, 14]",2,228.824482946
15,"[129, 140, 138, 37, 54, 56, 85, 162, 186, 163, 87, 164]","[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",3,4159.4389685788
16,"[50, 79, 78, 112, 63, 80, 173, 175, 160, 12, 15, 106]","[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]",3,5133.799592106
17,"[36, 125, 39, 82, 10, 166, 74, 8, 7, 170, 57, 120, 176]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",3,5892.723748785999
18,"[132, 49, 41, 24, 161]","[1, 2, 1, 3, 5]",3,2925.27063705
19,[92],[12],3,195.0098141966
